fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
"22NW, LP",2/12/2021,Q4 2020,OEC,,"14,679","856,429",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,LINC,,"13,407","2,062,651",34500,1.7010567753584422,BUY
"22NW, LP",2/12/2021,Q4 2020,NUAN,,"13,324","302,203",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,MED,,"10,548","53,724",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,STRL,,"10,538","566,253",59105,11.654388856901733,BUY
"22NW, LP",2/12/2021,Q4 2020,STNE,,"10,440","124,402",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,AA,,"10,419","452,029",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,AGYS,,"9,972","259,823",5000,1.9621462740804403,BUY
"22NW, LP",2/12/2021,Q4 2020,USAT,,"9,816","936,620",936620,,BUY
"22NW, LP",2/12/2021,Q4 2020,MCFT,,"8,839","355,830",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,MACK,,"8,557","1,241,896",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,AFI,,"8,179","2,141,107",998228,87.34327955977842,BUY
"22NW, LP",2/12/2021,Q4 2020,HBP,,"7,829","2,133,291",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,MTW,,"7,630","573,220",117020,25.6510302498904,BUY
"22NW, LP",2/12/2021,Q4 2020,BBSI,,"6,925","101,530",3000,3.0447579417436312,BUY
"22NW, LP",2/12/2021,Q4 2020,WTTR,,"6,811","1,661,235",54398,3.3854087253405294,BUY
"22NW, LP",2/12/2021,Q4 2020,NSP,,"6,364","78,158",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,,,"6,305","1,426,402",-66280,-4.440329554452991,SELL
"22NW, LP",2/12/2021,Q4 2020,,,"4,947","2,576,334",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,CBIO,,"4,873","772,314",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,CULP,,"4,597","289,683",13100,4.736372083606006,BUY
"22NW, LP",2/12/2021,Q4 2020,USAP,,"4,436","593,018",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,NTIC,,"3,727","352,958",10100,2.9458259687684114,BUY
"22NW, LP",2/12/2021,Q4 2020,FSTR,,"3,676","244,246",13600,5.89648205475057,BUY
"22NW, LP",2/12/2021,Q4 2020,,,"2,819","1,010,492",-367658,-26.67764757101912,SELL
"22NW, LP",2/12/2021,Q4 2020,GIFI,,"2,570","839,972",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,BBW,,"1,731","405,341",-346223,-46.067001612637114,SELL
"22NW, LP",2/12/2021,Q4 2020,CRHM,,"1,581","678,680",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,PMD,,384,"75,534",-100,-0.13221567020123226,SELL
"22NW, LP",2/12/2021,Q4 2020,NNBR,,71,"10,780",10780,,BUY
"22NW, LP",5/14/2021,Q1 2021,BBW,,"1,731","405,341",-405341,-100.0,SELL
"22NW, LP",5/14/2021,Q1 2021,PMD,,384,"75,534",-75534,-100.0,SELL
"22NW, LP",5/14/2021,Q1 2021,NNBR,,71,"10,780",-10780,-100.0,SELL
"22NW, LP",5/14/2021,Q1 2021,ASIX,,"31,641","1,179,753",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,DRTT,,"25,458","8,238,679",-101500,-1.2170002586275426,SELL
"22NW, LP",5/14/2021,Q1 2021,OEC,,"19,689","998,451",142022,16.583044245349,BUY
"22NW, LP",5/14/2021,Q1 2021,STRL,,"13,838","596,471",30218,5.336483868518136,BUY
"22NW, LP",5/14/2021,Q1 2021,AGYS,,"12,490","260,423",600,0.23092643838305307,BUY
"22NW, LP",5/14/2021,Q1 2021,FARM,,"12,471","1,194,538",1194538,,BUY
"22NW, LP",5/14/2021,Q1 2021,MTW,,"11,828","573,620",400,0.06978123582568647,BUY
"22NW, LP",5/14/2021,Q1 2021,MED,,"11,380","53,724",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,AFI,,"10,470","2,141,107",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,MCFT,,"10,416","391,724",35894,10.087401287131495,BUY
"22NW, LP",5/14/2021,Q1 2021,CNR,,"10,055","716,712",716712,,BUY
"22NW, LP",5/14/2021,Q1 2021,USAT,,"9,968","850,549",-86071,-9.18953257457667,SELL
"22NW, LP",5/14/2021,Q1 2021,AA,,"8,497","261,540",-190489,-42.14088034174798,SELL
"22NW, LP",5/14/2021,Q1 2021,FSTR,,"8,391","468,753",224507,91.91839375056296,BUY
"22NW, LP",5/14/2021,Q1 2021,WTTR,,"8,273","1,661,235",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,,,"8,244","2,576,334",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,HBP,,"7,808","2,133,291",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,MACK,,"7,799","1,241,896",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,STNE,,"7,616","124,402",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,NUAN,,"7,031","161,119",-141084,-46.68517519680479,SELL
"22NW, LP",5/14/2021,Q1 2021,BBSI,,"6,785","98,530",-3000,-2.954791687186053,SELL
"22NW, LP",5/14/2021,Q1 2021,NSP,,"6,545","78,158",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,USAP,,"6,031","593,018",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,NTIC,,"5,894","387,779",34821,9.865479745465466,BUY
"22NW, LP",5/14/2021,Q1 2021,LINC,,"5,468","853,108",-1209543,-58.64021591631352,SELL
"22NW, LP",5/14/2021,Q1 2021,CLDR,,"5,218","428,760",428760,,BUY
"22NW, LP",5/14/2021,Q1 2021,,,"4,710","1,401,717",-24685,-1.730578055835592,SELL
"22NW, LP",5/14/2021,Q1 2021,CULP,,"4,458","289,683",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,CBIO,,"3,907","775,274",2960,0.3832638020287085,BUY
"22NW, LP",5/14/2021,Q1 2021,GIFI,,"3,242","839,972",0,0.0,HOLD
"22NW, LP",5/14/2021,Q1 2021,UTI,,"2,900","496,581",-1860885,-78.93581498100079,SELL
"22NW, LP",5/14/2021,Q1 2021,TESS,,"2,708","373,972",373972,,BUY
"22NW, LP",5/14/2021,Q1 2021,CRHM,,"1,329","336,376",-342304,-50.4367301231803,SELL
"22NW, LP",5/14/2021,Q1 2021,,,655,"125,438",-885054,-87.58644303962822,SELL
"22NW, LP",8/16/2021,Q2 2021,CNR,,"10,055","716,712",-716712,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,USAT,,"9,968","850,549",-850549,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,NUAN,,"7,031","161,119",-161119,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,LINC,,"5,468","853,108",-853108,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,CLDR,,"5,218","428,760",-428760,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,UTI,,"2,900","496,581",-496581,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,TESS,,"2,708","373,972",-373972,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,CRHM,,"1,329","336,376",-336376,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,,,655,"125,438",-125438,-100.0,SELL
"22NW, LP",8/16/2021,Q2 2021,DRTT,,"36,188","8,465,123",226444,2.748547430965571,BUY
"22NW, LP",8/16/2021,Q2 2021,ASIX,,"35,227","1,179,753",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,ANEB,,"22,803","3,343,565",3343565,,BUY
"22NW, LP",8/16/2021,Q2 2021,AFI,,"19,107","3,086,673",945566,44.16248230471433,BUY
"22NW, LP",8/16/2021,Q2 2021,OEC,,"18,961","998,451",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,FARM,,"17,986","1,417,299",222761,18.6482975007911,BUY
"22NW, LP",8/16/2021,Q2 2021,MED,,"15,203","53,724",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,STRL,,"14,393","596,471",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,GPRE,,"13,797","410,392",410392,,BUY
"22NW, LP",8/16/2021,Q2 2021,HBP,,"12,330","2,133,291",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,MTW,,"11,576","472,481",-101139,-17.631707402112898,SELL
"22NW, LP",8/16/2021,Q2 2021,AGYS,,"11,398","200,423",-60000,-23.039439680826963,SELL
"22NW, LP",8/16/2021,Q2 2021,FSTR,,"10,783","578,473",109720,23.406783529918744,BUY
"22NW, LP",8/16/2021,Q2 2021,MCFT,,"10,301","391,824",100,0.025528178002879577,BUY
"22NW, LP",8/16/2021,Q2 2021,WTTR,,"10,034","1,661,235",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,BBSI,,"9,767","134,517",35987,36.52390134984269,BUY
"22NW, LP",8/16/2021,Q2 2021,STNE,,"8,342","124,402",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,MACK,,"7,936","1,241,896",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,NSP,,"7,063","78,158",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,NTIC,,"6,709","387,779",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,,,"6,415","2,576,334",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,,,"6,370","1,338,311",-63406,-4.523452308846935,SELL
"22NW, LP",8/16/2021,Q2 2021,LFCR,,"6,190","550,259",550259,,BUY
"22NW, LP",8/16/2021,Q2 2021,CBIO,,"6,189","1,429,242",653968,84.35314482363655,BUY
"22NW, LP",8/16/2021,Q2 2021,USAP,,"6,001","593,018",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,AA,,"5,526","150,000",-111540,-42.64739619178711,SELL
"22NW, LP",8/16/2021,Q2 2021,PFX,,"4,810","117,885",117885,,BUY
"22NW, LP",8/16/2021,Q2 2021,GIFI,,"4,730","1,046,542",206570,24.592486416213873,BUY
"22NW, LP",8/16/2021,Q2 2021,CULP,,"4,722","289,683",0,0.0,HOLD
"22NW, LP",8/16/2021,Q2 2021,CTLP,,"3,877","326,900",326900,,BUY
"22NW, LP",8/16/2021,Q2 2021,SSKN,,"2,299","1,473,804",1473804,,BUY
"22NW, LP",8/16/2021,Q2 2021,MTRX,,272,"25,884",25884,,BUY
"22NW, LP",11/12/2021,Q3 2021,WTTR,,"10,034","1,661,235",-1661235,-100.0,SELL
"22NW, LP",11/12/2021,Q3 2021,STNE,,"8,342","124,402",-124402,-100.0,SELL
"22NW, LP",11/12/2021,Q3 2021,NSP,,"7,063","78,158",-78158,-100.0,SELL
"22NW, LP",11/12/2021,Q3 2021,,,"6,370","1,338,311",-1338311,-100.0,SELL
"22NW, LP",11/12/2021,Q3 2021,CTLP,,"3,877","326,900",-326900,-100.0,SELL
"22NW, LP",11/12/2021,Q3 2021,DRTT,,"48,099","15,515,801",7050678,83.29091024430478,BUY
"22NW, LP",11/12/2021,Q3 2021,ASIX,,"46,895","1,179,753",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,ANEB,,"21,900","3,343,565",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,OEC,,"18,202","998,451",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,STRL,,"13,629","601,201",4730,0.7929974801792543,BUY
"22NW, LP",11/12/2021,Q3 2021,GPRE,,"13,399","410,392",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,FARM,,"11,919","1,417,299",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,MCFT,,"11,494","458,289",66465,16.96297317162808,BUY
"22NW, LP",11/12/2021,Q3 2021,BBSI,,"11,412","149,643",15126,11.244675394188096,BUY
"22NW, LP",11/12/2021,Q3 2021,HBP,,"11,370","2,133,291",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,FSTR,,"11,210","723,702",145229,25.105579689976885,BUY
"22NW, LP",11/12/2021,Q3 2021,MED,,"10,349","53,724",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,AFI,,"10,005","3,196,336",109663,3.552789686500643,BUY
"22NW, LP",11/12/2021,Q3 2021,MTW,,"9,632","449,682",-22799,-4.825379221598329,SELL
"22NW, LP",11/12/2021,Q3 2021,AGYS,,"9,513","181,686",-18737,-9.348727441461309,SELL
"22NW, LP",11/12/2021,Q3 2021,LFCR,,"7,867","853,301",303042,55.07261126124243,BUY
"22NW, LP",11/12/2021,Q3 2021,AA,,"7,341","150,000",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,CULP,,"6,482","503,252",213569,73.72507188892686,BUY
"22NW, LP",11/12/2021,Q3 2021,MTRX,,"6,177","590,512",564628,2181.3784577345077,BUY
"22NW, LP",11/12/2021,Q3 2021,USAP,,"6,031","593,018",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,MACK,,"5,998","1,241,896",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,NTIC,,"5,894","387,779",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,CBIO,,"5,874","1,429,242",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,,,"5,333","2,576,334",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,PFX,,"5,057","117,885",0,0.0,HOLD
"22NW, LP",11/12/2021,Q3 2021,GIFI,,"4,247","1,069,761",23219,2.2186400545797493,BUY
"22NW, LP",11/12/2021,Q3 2021,SSKN,,"2,735","1,486,170",12366,0.8390532255306676,BUY
"22NW, LP",2/14/2022,Q4 2021,AA,,"7,341","150,000",-150000,-100.0,SELL
"22NW, LP",2/14/2022,Q4 2021,MTRX,,"6,177","590,512",-590512,-100.0,SELL
"22NW, LP",2/14/2022,Q4 2021,CBIO,,"5,874","1,429,242",-1429242,-100.0,SELL
"22NW, LP",2/14/2022,Q4 2021,DRTT,,"34,649","15,894,165",378364,2.4385721368816218,BUY
"22NW, LP",2/14/2022,Q4 2021,ASIX,,"33,830","715,974",-463779,-39.31153385496795,SELL
"22NW, LP",2/14/2022,Q4 2021,OEC,,"25,308","1,378,452",380001,38.059053473830964,BUY
"22NW, LP",2/14/2022,Q4 2021,HBP,,"23,616","2,133,291",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,ANEB,,"20,681","3,362,713",19148,0.5726821521340246,BUY
"22NW, LP",2/14/2022,Q4 2021,STRL,,"15,812","601,201",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,GPRE,,"14,265","410,392",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,FSTR,,"14,069","1,023,235",299533,41.3889971286524,BUY
"22NW, LP",2/14/2022,Q4 2021,MED,,"13,801","65,896",12172,22.65654083835902,BUY
"22NW, LP",2/14/2022,Q4 2021,LFCR,,"13,577","1,223,175",369874,43.34625179157179,BUY
"22NW, LP",2/14/2022,Q4 2021,MCFT,,"13,479","475,797",17508,3.8202967996177084,BUY
"22NW, LP",2/14/2022,Q4 2021,AGYS,,"12,588","283,125",101439,55.83203989300222,BUY
"22NW, LP",2/14/2022,Q4 2021,BBSI,,"12,305","178,173",28530,19.065375593913515,BUY
"22NW, LP",2/14/2022,Q4 2021,MTW,,"11,360","611,058",161376,35.88669326323936,BUY
"22NW, LP",2/14/2022,Q4 2021,FARM,,"10,559","1,417,299",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,CULP,,"6,951","730,905",227653,45.23638256777917,BUY
"22NW, LP",2/14/2022,Q4 2021,AFI,,"6,329","3,196,336",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,NTIC,,"6,169","403,215",15436,3.980617826132926,BUY
"22NW, LP",2/14/2022,Q4 2021,,,"5,024","2,576,334",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,PFX,,"4,931","117,885",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,MACK,,"4,856","1,241,896",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,USAP,,"4,709","593,018",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,GIFI,,"4,290","1,069,761",0,0.0,HOLD
"22NW, LP",2/14/2022,Q4 2021,SSKN,,"2,453","1,674,235",188065,12.65433967850246,BUY
"22NW, LP",5/13/2022,Q1 2022,USAP,,"4,709","593,018",-593018,-100.0,SELL
"22NW, LP",5/13/2022,Q1 2022,ANEB,,"23,808","3,362,713",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,HBP,,"22,741","2,133,291",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,OEC,,"22,014","1,378,452",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,DRTT,,"21,616","15,894,165",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,ASIX,,"19,737","386,325",-329649,-46.042035045965356,SELL
"22NW, LP",5/13/2022,Q1 2022,STRL,,"16,112","601,201",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,FSTR,,"15,726","1,023,135",-100,-0.00977292606292787,SELL
"22NW, LP",5/13/2022,Q1 2022,LFCR,,"14,173","1,223,910",735,0.06008952112330615,BUY
"22NW, LP",5/13/2022,Q1 2022,BBSI,,"13,803","178,173",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,MCFT,,"11,709","475,797",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,AGYS,,"11,291","283,125",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,MED,,"11,254","65,896",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,FARM,,"10,091","1,417,299",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,MTW,,"9,215","611,058",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,MACK,,"7,855","1,241,896",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,GPRE,,"6,363","205,196",-205196,-50.0,SELL
"22NW, LP",5/13/2022,Q1 2022,CULP,,"5,803","730,905",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,NTIC,,"4,847","403,215",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,PFX,,"4,821","117,885",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,AFI,,"4,571","3,196,336",0,0.0,HOLD
"22NW, LP",5/13/2022,Q1 2022,GIFI,,"3,740","954,197",-115564,-10.80278679069437,SELL
"22NW, LP",5/13/2022,Q1 2022,,,"3,367","2,065,942",-510392,-19.810785402824322,SELL
"22NW, LP",5/13/2022,Q1 2022,SSKN,,"3,214","2,186,506",512271,30.59731758086529,BUY
"22NW, LP",5/13/2022,Q1 2022,TREC,,152,"18,014",18014,,BUY
"22NW, LP",8/12/2022,Q2 2022,HBP,,"22,741","2,133,291",-2133291,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,ASIX,,"19,737","386,325",-386325,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,AFI,,"4,571","3,196,336",-3196336,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,GIFI,,"3,740","954,197",-954197,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,,,"3,367","2,065,942",-2065942,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,TREC,,152,"18,014",-18014,-100.0,SELL
"22NW, LP",8/12/2022,Q2 2022,OEC,,"21,407","1,378,452",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,ANEB,,"17,486","3,362,713",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,DRTT,,"17,166","15,894,165",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,AGYS,,"13,383","283,125",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,LFCR,,"13,382","1,342,216",118306,9.666233628289662,BUY
"22NW, LP",8/12/2022,Q2 2022,STRL,,"13,178","601,201",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,FSTR,,"13,168","1,023,135",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,BBSI,,"12,983","178,173",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,MED,,"11,895","65,896",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,MCFT,,"10,016","475,797",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,MACK,,"7,389","1,241,896",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,FARM,,"6,647","1,417,299",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,MTW,,"6,434","611,058",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,GPRE,,"5,575","205,196",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,PFX,,"4,300","117,885",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,NTIC,,"3,770","403,215",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,CULP,,"3,143","730,905",0,0.0,HOLD
"22NW, LP",8/12/2022,Q2 2022,SSKN,,"2,101","2,186,506",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,OEC,,"18,402","1,378,452",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,AGYS,,"15,671","283,125",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,LFCR,,"15,603","1,755,161",412945,30.76591249098506,BUY
"22NW, LP",11/14/2022,Q3 2022,ANEB,,"14,186","5,066,290",1703577,50.6607908554789,BUY
"22NW, LP",11/14/2022,Q3 2022,BBSI,,"13,897","178,173",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,STRL,,"12,908","601,201",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,FSTR,,"9,986","1,023,135",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,MED,,"9,709","89,596",23700,35.965764234551415,BUY
"22NW, LP",11/14/2022,Q3 2022,FARM,,"9,171","1,955,526",538227,37.97554362205858,BUY
"22NW, LP",11/14/2022,Q3 2022,MCFT,,"8,969","475,797",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,DRTT,,"6,993","15,894,165",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,GPRE,,"5,965","205,196",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,NTIC,,"5,367","403,215",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,CULP,,"5,286","1,212,380",481475,65.87381397035182,BUY
"22NW, LP",11/14/2022,Q3 2022,MTW,,"4,736","611,058",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,MACK,,"4,616","1,231,014",-10882,-0.8762408446439959,SELL
"22NW, LP",11/14/2022,Q3 2022,PFX,,"4,112","117,885",0,0.0,HOLD
"22NW, LP",11/14/2022,Q3 2022,SSKN,,"2,996","3,439,261",1252755,57.29483477292081,BUY
"22NW, LP",2/10/2023,Q4 2022,AGYS,,"15,671","283,125",-283125,-100.0,SELL
"22NW, LP",2/10/2023,Q4 2022,OEC,,"24,550","1,378,452",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,STRL,,"19,719","601,201",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,BBSI,,"16,619","178,173",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,MCFT,,"12,308","475,797",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,ANEB,,"12,279","5,066,290",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,MACK,,"11,632","1,015,048",-215966,-17.543748487019645,SELL
"22NW, LP",2/10/2023,Q4 2022,LFCR,,"11,373","1,755,161",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,MED,,"10,334","89,596",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,FSTR,,"9,903","1,023,135",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,DRTT,,"9,252","17,456,665",1562500,9.830651688843044,BUY
"22NW, LP",2/10/2023,Q4 2022,FARM,,"9,014","1,955,526",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,GPRE,,"6,258","205,196",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,MTW,,"5,597","611,058",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,CULP,,"5,564","1,212,380",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,NTIC,,"5,366","403,215",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,PFX,,"3,660","117,885",0,0.0,HOLD
"22NW, LP",2/10/2023,Q4 2022,SSKN,,"2,717","3,439,261",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,MACK,,"11,632","1,015,048",-1015048,-100.0,SELL
"22NW, LP",5/15/2023,Q1 2023,GPRE,,"6,258","205,196",-205196,-100.0,SELL
"22NW, LP",5/15/2023,Q1 2023,OEC,,"28,660","1,098,515",-279937,-20.308070212092986,SELL
"22NW, LP",5/15/2023,Q1 2023,STRL,,"22,773","601,201",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,BBSI,,"15,793","178,173",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,ANEB,,"14,692","5,066,290",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,FSTR,,"11,745","1,023,135",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,MTW,,"10,442","611,058",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,DRTT,,"9,304","17,456,665",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,MED,,"9,288","89,596",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,FARM,,"7,548","1,955,526",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,LFCR,,"6,634","1,755,161",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,CULP,,"6,304","1,212,380",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,PFX,,"4,243","117,885",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,SSKN,,"3,641","3,439,261",0,0.0,HOLD
"22NW, LP",5/15/2023,Q1 2023,NTIC,,"3,420","284,066",-119149,-29.549743933137407,SELL
"22NW, LP",5/15/2023,Q1 2023,MCFT,,"2,198","72,243",-403554,-84.81642381099502,SELL
"22NW, LP",8/14/2023,Q2 2023,MED,,"9,288","89,596",-89596,-100.0,SELL
"22NW, LP",8/14/2023,Q2 2023,NTIC,,"3,420","284,066",-284066,-100.0,SELL
"22NW, LP",8/14/2023,Q2 2023,MCFT,,"2,198","72,243",-72243,-100.0,SELL
"22NW, LP",8/14/2023,Q2 2023,STRL,,"33,547","601,201",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,OEC,,"20,980","988,708",-109807,-9.9959490767081,SELL
"22NW, LP",8/14/2023,Q2 2023,FSTR,,"18,749","1,313,121",289986,28.342887302262167,BUY
"22NW, LP",8/14/2023,Q2 2023,LFCR,,"16,972","1,755,161",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,BBSI,,"15,536","178,173",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,ANEB,,"11,905","5,066,290",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,MTW,,"11,506","611,058",0,0.0,HOLD
"22NW, LP",8/14/2023,Q2 2023,CULP,,"6,025","1,212,380",0,0.0,HOLD
